Modifications in Master Proteins,Comparison 1: Group 1 Mean,Comparison 1: Group 2 Mean,Comparison 1: Group 1 v. Group 2 Log2 Fold Change,Comparison 1: Group 1 v. Group 2 P-value,Comparison 1: Group 1 v. Group 2 FDR-adj. P-value,Comparison 1: Group 1 Missing Values,Comparison 1: Group 2 Missing Values,Comparison 1: Group 1 Imputed Values,Comparison 1: Group 2 Imputed Values,Comparison 2: Group 1 Mean,Comparison 2: Group 2 Mean,Comparison 2: Group 1 v. Group 2 Log2 Fold Change,Comparison 2: Group 1 v. Group 2 P-value,Comparison 2: Group 1 v. Group 2 FDR-adj. P-value,Comparison 2: Group 1 Missing Values,Comparison 2: Group 2 Missing Values,Comparison 2: Group 1 Imputed Values,Comparison 2: Group 2 Imputed Values,Sample 126,Sample 127C,Sample 127N,Sample 128C,Sample 128N,Sample 129C,Sample 129N,Sample 130C,Sample 130N,Sample 131C,Sample 131N
G5E8P1 1xPhospho [S803(99.2)],16.455832109118294,16.486855169096675,-0.03102305997838073,0.8278475433765505,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.291698640265324,16.683815331720247,-0.3921166914549232,1.624303790506204e-05,9.279738604144162e-05,0 / 6,0 / 5,0 / 6,0 / 5,16.31609009926155,16.636884386390314,16.183668985354,16.25962204156567,16.811262636500967,16.635331252568076,16.366517654153153,16.23061321685572,16.679146725073416,16.65645165806845,16.393679844401852
Q99JF8 1xPhospho [S205(100)],16.042474007715033,15.877744423734299,0.16472958398073345,0.6305693019033517,0.9642740717748706,0 / 6,0 / 5,"Sample ID
Sample 126     0
Sample 127C    0
Sample 128C    0
Sample 129C    0
Sample 130C    0
Sample 131C    0
dtype: int64 / 6","Sample ID
Sample 127N    0
Sample 128N    0
Sample 129N    0
Sample 130N    0
Sample 131N    0
dtype: int64 / 5",15.516271493734328,16.50918744051114,-0.9929159467768134,2.102852124866501e-08,8.362881142738316e-07,0 / 6,0 / 5,"Sample ID
Sample 126     0
Sample 127N    0
Sample 128C    0
Sample 129N    0
Sample 130C    0
Sample 131N    0
dtype: int64 / 6","Sample ID
Sample 127C    0
Sample 128N    0
Sample 129C    0
Sample 130N    0
Sample 131C    0
dtype: int64 / 5",15.577499883462156,16.528508699180446,15.571285155449948,15.45342221000716,16.461268787851886,16.467517498086387,15.496972318330757,15.663300070445665,16.524046532328615,16.564595685108372,15.33514932471028
Q3UQU0 1xPhospho [S103(100)],14.955581097139572,14.718498025388843,0.23708307175072818,0.5756376990072924,0.9642740717748706,0 / 6,0 / 5,"Sample ID
Sample 126     0
Sample 127C    0
Sample 128C    0
Sample 129C    0
Sample 130C    0
Sample 131C    0
dtype: int64 / 6","Sample ID
Sample 127N    0
Sample 128N    0
Sample 129N    0
Sample 130N    0
Sample 131N    0
dtype: int64 / 5",14.349541623584775,15.445745393654594,-1.0962037700698186,0.00036803460997413467,0.0011606764654847402,0 / 6,0 / 5,"Sample ID
Sample 126     0
Sample 127N    0
Sample 128C    0
Sample 129N    0
Sample 130C    0
Sample 131N    0
dtype: int64 / 6","Sample ID
Sample 127C    0
Sample 128N    0
Sample 129C    0
Sample 130N    0
Sample 131C    0
dtype: int64 / 5",14.893851836215196,15.528358306562742,14.762826131804982,14.309860059894262,15.456248377152251,15.406775833833375,14.2283905266526,14.225581246977898,15.46828515137066,15.369059299353948,13.676739939963715
Q8C1D8 1xPhospho [S366(100)],15.564104464651559,15.410741211926117,0.15336325272544116,0.46795209611137367,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.295582661941424,15.732967375178276,-0.43738471323685246,0.016813675161582373,0.020995082859934074,0 / 6,0 / 5,0 / 6,0 / 5,15.666286995120144,15.862038256659424,15.568662660190004,14.930972847195171,15.667362819521568,15.790015349103124,15.041418015443412,15.509028864939438,15.71913597571522,15.626284474892053,15.057126588760385
Q0VGY8 1xPhospho [S211(99.6)],16.005288566302514,15.934723630831854,0.07056493547066012,0.514590308397757,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.086243956217064,15.837577162934398,0.24866679328266628,0.004876507039517619,0.007459035915475174,0 / 6,0 / 5,0 / 6,0 / 5,16.286611295134694,15.88370606948748,15.94722690703191,16.052285079692243,15.654942082550331,15.860420589431602,16.10891021651279,16.020292288388358,15.860400997521864,15.928416075680705,16.10213795054238
O09106 1xPhospho [S423(99.5)],17.749644346023114,17.554727757191344,0.1949165888317701,0.617072596722294,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,17.14621575207219,18.278842069932445,-1.1326263178602538,1.1370224281680458e-08,6.915771710151526e-07,0 / 6,0 / 5,0 / 6,0 / 5,17.159780234719335,18.17983237395881,17.14225601127087,17.18277405077369,18.14653406901529,18.32623329797533,16.99492753263726,17.24300881940062,18.335373309401916,18.406237299310888,17.154547863631375
E9Q4F7 1xPhospho [S1832(100)],15.804178555327823,15.960024347375775,-0.1558457920479519,0.20901932439059429,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.882369657924713,15.866195024259508,0.016174633665205107,0.9008603247981084,0.9061182644370079,0 / 6,0 / 5,0 / 6,0 / 5,15.987614432980752,15.891103549100558,15.82259949035191,16.10080155483169,16.08096028600269,15.774050783288992,15.869056154858368,15.543465359814208,16.056824850954584,15.528035651950724,15.970680954711334
O09106 2xPhospho [S421(100); S423(100)],18.14202122405467,18.13698631214681,0.005034911907859652,0.9442419889299414,0.9948798041437632,0 / 6,0 / 5,0 / 6,0 / 5,18.09639095177218,18.191742638885806,-0.09535168711362729,0.16086631802990475,0.17676490206474124,0 / 6,0 / 5,0 / 6,0 / 5,17.929077441189,18.124148368632145,17.9648691778679,18.14661457280768,18.18427595263158,18.192835105104077,18.06522382465692,18.22529893889526,18.22330085036135,18.234152917699863,18.247261755216304
Q9JKK8 1xPhospho [S431(100)],17.050160770538298,17.10052988448487,-0.05036911394657295,0.7328525076231629,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,17.240090045144967,16.872614754956874,0.3674752901880929,0.0009076889861059963,0.0022947442827227385,0 / 6,0 / 5,0 / 6,0 / 5,17.11055435664798,16.662030095528262,17.17563067588817,17.326506715685653,16.804412397052293,17.095497971377558,17.253058562119886,17.2312597005189,16.926017527354816,16.875115783471436,17.343530260009196
Q7TMY8 1xPhospho [S3663(99)],16.172036833436255,16.30565982218983,-0.1336229887535758,0.1407000500426603,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.331344997554805,16.11449002524758,0.2168549723072246,0.005630051343825508,0.008364185473441917,0 / 6,0 / 5,0 / 6,0 / 5,16.185228001581407,16.18307928644463,16.45478293207338,16.179366875244266,16.07703203417479,16.111600029607168,16.436296794685898,16.31980732311172,16.14759929138295,16.05313948462836,16.412588058632153
P68404 1xPhospho [T500(100)]; P20444 1xPhospho [T497(100)],15.73745220216347,15.579925032907706,0.15752716925576316,0.6968206029482676,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.16268217025423,16.269649071198796,-1.106966900944565,2.5798488395907964e-05,0.00013404842714255698,0 / 6,0 / 5,0 / 6,0 / 5,15.359093924437673,16.274737005715007,15.376702631641596,15.145830395351249,16.35369572523034,16.254905015049168,15.354399632895433,15.17420492187259,16.248965659444327,16.21594195055513,14.565861515326844
P35601 1xPhospho [S309(94.3)],18.528060353021033,18.741041923373785,-0.21298157035275267,0.7917306612398862,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,19.685353414933896,17.35229024907835,2.3330631658555454,7.917925606688908e-09,5.458090051544221e-07,0 / 6,0 / 5,0 / 6,0 / 5,19.548573768767664,17.155927371120807,19.327886437369035,19.863223431624448,17.472304881956717,17.43445418349141,19.65253182607233,19.76414770359619,17.296729149297153,17.402035659525662,19.95575732217369
P47941 1xPhospho [Y251(100)],14.282161643585537,13.689983508303147,0.5921781352823903,0.4849292718650059,0.9642740717748706,0 / 6,0 / 5,"Sample ID
Sample 126     0
Sample 127C    0
Sample 128C    0
Sample 129C    0
Sample 130C    0
Sample 131C    0
dtype: int64 / 6","Sample ID
Sample 127N    0
Sample 128N    0
Sample 129N    0
Sample 130N    0
Sample 131N    0
dtype: int64 / 5",13.137157805354315,15.063988114180608,-1.9268303088262932,0.005807288535036136,0.008565957696472703,0 / 6,0 / 5,"Sample ID
Sample 126     0
Sample 127N    0
Sample 128C    0
Sample 129N    0
Sample 130C    0
Sample 131N    0
dtype: int64 / 6","Sample ID
Sample 127C    0
Sample 128N    0
Sample 129C    0
Sample 130N    0
Sample 131C    0
dtype: int64 / 5",14.393334681763871,15.189961450505416,14.08013085990867,12.820684299610964,15.094159865033063,15.04926217310291,13.211624185356593,13.285326572342552,15.032156398074154,14.95440068418751,11.031846233143256
P62908 1xPhospho [S104(100)],14.989738689360898,14.818158038469367,0.1715806508915314,0.6135462021511169,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.531045701769761,15.368589623578732,-0.8375439218089706,0.001261634848048699,0.002918412601526521,0 / 6,0 / 5,0 / 6,0 / 5,15.058785708169,15.534720223448248,14.85324299113321,14.34839294075651,15.503420807985298,15.359632919605517,14.449875809921885,14.47984527170376,15.288119094372234,15.157055072482352,13.996131488934203
Q8CHK4 1xPhospho [S199(86.9)],14.712342952411268,14.70348134316146,0.0088616092498075,0.9787167147878286,0.9973614359465778,0 / 6,0 / 5,0 / 6,0 / 5,14.358520718307888,15.128068024085513,-0.7695473057776248,0.0035251602479025026,0.005813422163207635,0 / 6,0 / 5,0 / 6,0 / 5,14.733682732672731,15.170248747780088,14.766573710613496,14.017096008078388,15.31414970574601,14.974475320752806,14.633957662312074,14.249527522198578,15.052438963163652,15.129027382985011,13.750286673972065
Q9EQS9 1xPhospho [S1240(91.7)],14.953481127245853,14.837346282592225,0.11613484465362767,0.6828196504840767,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.585595540285874,15.278808986944199,-0.6932134466583246,0.0015001676180830138,0.0033358565959093252,0 / 6,0 / 5,0 / 6,0 / 5,15.006165495412247,15.302808319143836,14.92491923362641,14.216012786772612,15.350934951966584,15.356492025578016,14.362055396026868,14.678920871035382,15.223322372499531,15.160487265533032,14.32549945884173
P70288 1xPhospho [S424(98.4)],17.323002456273514,17.255235498423307,0.06776695785020692,0.826422029311688,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.89989462423817,17.762964896865725,-0.8630702726275565,4.4216639959137574e-06,3.4375944148682896e-05,0 / 6,0 / 5,0 / 6,0 / 5,16.696076018795445,17.757679788841273,17.060406694964282,16.81868929629455,17.59846322170425,17.755179920021014,17.064115104079974,16.90624394912876,17.699355789202034,18.004145764560043,16.85383668216599
Q9CVD2 1xPhospho [S273(99.9)],16.044449411747113,16.053227446044417,-0.00877803429730406,0.9520069106898976,0.9948798041437632,0 / 6,0 / 5,0 / 6,0 / 5,16.228419317655508,15.832463558954345,0.39595575870116306,3.297107746227496e-05,0.00016477538273420114,0 / 6,0 / 5,0 / 6,0 / 5,16.270125333036393,15.883021132006084,16.263339684230058,16.10347075134819,15.8457909908603,15.94742131100521,16.224456126381533,16.337950599452732,15.761377017266057,15.724707343634073,16.171173411484155
Q80UU9 1xPhospho [S84(100)],16.833531229742224,16.80361255906447,0.029918670677755443,0.6507481102665935,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.846662605913654,16.787854907658755,0.058807698254899066,0.36488638238125914,0.3865702042850635,0 / 6,0 / 5,0 / 6,0 / 5,16.93112451065571,16.698955926803137,16.97064288231028,16.799238211515206,16.757989261373613,16.97577630339798,16.82723840282324,16.767257530257258,16.67771815089498,16.82883489582407,16.784474097920242
Q80UW2 1xPhospho [S141(100)],14.50355583673929,14.090772772595392,0.4127830641438983,0.5178528723111846,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.604406558489103,15.16975190649562,-1.5653453480065167,0.0015644330643154699,0.0034140441817060575,0 / 6,0 / 5,0 / 6,0 / 5,14.548078792052667,15.227839281891187,14.1836031681066,13.442759390110185,15.31610977110524,15.095848334885671,13.484392597823968,13.666481196656948,15.168634119756913,15.040328024839086,12.30112420618424
Q68FF7 1xPhospho [S320(97.8)],16.32395765530943,16.324586169173845,-0.0006285138644130939,0.9900290114121932,0.9993178729778197,0 / 6,0 / 5,0 / 6,0 / 5,16.352036935371476,16.290891033099392,0.061145902272084385,0.20238752441661773,0.22074757409998177,0 / 6,0 / 5,0 / 6,0 / 5,16.308708402073236,16.420248495922735,16.400259204072817,16.2958746580152,16.25105721679148,16.166271775570518,16.368492273462472,16.414743943610755,16.278979020548068,16.337898656664155,16.324143130994383
P60335 1xPhospho [S173(100)],14.680486184743616,14.569045955447265,0.11144022929635078,0.7381555165224674,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.261863527243477,15.071393144447432,-0.809529617203955,0.0015881771787710087,0.0034499479051454266,0 / 6,0 / 5,0 / 6,0 / 5,14.796765570567324,15.102833918338154,14.6371181365087,13.954256373146327,15.178087774802906,15.09459761658816,14.105239101676649,14.270182617948269,15.11716540063448,14.86428101187346,13.807619363613592
Q61493 1xPhospho [S2174(100)],15.955189435979166,15.881371126902318,0.07381830907684872,0.6640655046623515,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.733250041860773,16.147698399844394,-0.41444835798362156,0.0015291316512684465,0.0033640896327905823,0 / 6,0 / 5,0 / 6,0 / 5,15.678042486934409,16.168713534741133,15.789691877138488,15.722985920124556,16.303842279475123,16.01868849399114,15.671916707399712,16.04533118317788,16.14987269410868,16.097374996905888,15.491532076389586
Q61193 1xPhospho [S518(99.2)],16.985809490007224,16.983660606378766,0.002148883628457554,0.9603488660924197,0.9963291311533434,0 / 6,0 / 5,0 / 6,0 / 5,17.031440245221727,16.92890370012136,0.10253654510036725,0.0023495707293904916,0.004465912011378251,0 / 6,0 / 5,0 / 6,0 / 5,17.01227210835857,16.941449294981094,17.009867882236243,17.021331303325773,16.88231295854611,16.937607288610227,17.001966570771792,17.024755621972222,16.905707635673924,16.97744132279545,17.118447984665767
P97432 1xPhospho [S487(98.4)],14.221783677548345,13.831314831864143,0.39046884568420204,0.5549859024832091,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.358577558303816,14.867162174957576,-1.50858461665376,0.00521715686095971,0.007863761216082128,0 / 6,0 / 5,0 / 6,0 / 5,14.402822781987457,14.97348381881018,14.227209173366768,13.113979938433918,15.035252677108309,14.888677852770805,13.217417017548128,13.295864341334214,14.782523194145083,14.655873331953494,11.894172097152415
Q8C650 1xPhospho [S413(89.3)],15.546033334186317,15.499259298595367,0.046774035590949836,0.7173084742872831,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.376776016687716,15.702368079593688,-0.3255920629059723,0.0006773209898984788,0.0018725933250134412,0 / 6,0 / 5,0 / 6,0 / 5,15.45635124118958,15.822584025267096,15.387064408400086,15.450636865874856,15.823186885931811,15.675046394170993,15.403220263752925,15.346201549361083,15.66564316334424,15.525379929254294,15.217181771547777
P70398 1xPhospho [S590(90.4)],15.054190268771434,14.924349488442193,0.12984078032924096,0.6344453685279666,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.683225665414858,15.369507012470086,-0.6862813470552283,0.0007834983552933435,0.002071962402489302,0 / 6,0 / 5,0 / 6,0 / 5,15.063210013741347,15.36064443528696,14.94586284512006,14.523939966382107,15.549455611486271,15.395631320133996,14.586731561204209,14.707695610759378,15.267783429118396,15.27402026632481,14.271913995282034
P41233 1xPhospho [S1296(100)],15.773632417341696,15.877382555595734,-0.10375013825403734,0.6655929785133363,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.563103931591826,16.130016738495577,-0.5669128069037512,0.002803924607728363,0.00503941871528413,0 / 6,0 / 5,0 / 6,0 / 5,15.635626278105384,15.933764090718851,16.110766445401286,15.398957975164414,16.24660073861247,16.063205777350827,15.43504595877982,15.444229492557891,16.240502195642932,16.166010890152812,15.353997439542162
Q61315 1xPhospho [S1662(96)],15.47309791167166,15.4421751540889,0.03092275758275953,0.8311776953140169,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,15.308433182339455,15.639772829287548,-0.33133964694809315,0.0044743692151590275,0.006967617121196437,0 / 6,0 / 5,0 / 6,0 / 5,15.543674616993757,15.513810416682428,15.3488724682114,15.280529392048903,15.748019297270371,15.71482492781856,15.0756818636102,15.320859401994364,15.75732079017444,15.464888714491943,15.280981351178095
Q8K3Z9 1xPhospho [S244(100)],16.17162161488741,16.19594395323151,-0.024322338344099137,0.7593281831240959,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.124198459725697,16.25285173942557,-0.12865327969987206,0.07712487105575037,0.08706017103891472,0 / 6,0 / 5,0 / 6,0 / 5,16.26867755501223,16.330977164215664,16.242854566518048,16.034458305417743,16.319861817965325,16.214946747076535,16.157014881950428,16.067103228146106,16.284906278414127,16.11356668945619,15.975082221309624
Q64512 1xPhospho [S2059(100)],15.399653557295352,15.437296828023952,-0.03764327072859963,0.8338679541329058,0.9644513026548374,0 / 6,0 / 5,0 / 6,0 / 5,15.220266598737588,15.652561178293269,-0.4322945795556805,0.0017987060233828993,0.0037572970266220563,0 / 6,0 / 5,0 / 6,0 / 5,15.45764769314854,15.736043135180813,15.440466812285806,15.070646527607522,15.812527762789411,15.516584351675569,15.241936816765833,15.039551029009246,15.620202034670132,15.577448607150409,15.071350713608586
O35711 1xPhospho [S386(91.4)],16.503577518283105,16.451617533086782,0.05195998519632283,0.8221913070115403,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,16.194219751647793,16.82284685304916,-0.6286271014013671,3.2851968577035844e-05,0.00016477538273420114,0 / 6,0 / 5,0 / 6,0 / 5,16.27933293216861,16.687548441759464,16.085642740399514,16.197975011001034,16.80362428150053,16.798963764761424,16.215655095035657,16.003306832487457,16.769759649703744,17.05433812752064,16.383405898794486
O35711 1xPhospho [S386(99.8)],15.53122227041567,15.296420976236712,0.23480129417895768,0.5790283483170116,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.891682351387582,16.06386887907042,-1.1721865276828378,1.630033379825956e-05,9.279738604144162e-05,0 / 6,0 / 5,0 / 6,0 / 5,15.315863814769072,16.126114645920474,15.137340326666031,14.828828330758896,16.09512631443741,16.0834109810878,14.760835000632897,14.874138471377671,16.055715075326297,15.958977378580096,14.433088164120926
Q3TLH4 1xPhospho [S2742(100)],15.045139306984547,15.078896244965643,-0.0337569379810958,0.8187755210052085,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,14.966928540297637,15.172749164989938,-0.20582062469230067,0.13698613605438809,0.15116719816460755,0 / 6,0 / 5,0 / 6,0 / 5,15.249400311256805,15.20146384592222,15.241158410168444,14.746156211421203,15.378406615327073,15.179027920839394,15.050482259216478,14.85464220548728,15.064702095880612,15.040145346980388,14.659731844235605
Q69ZK6 1xPhospho [S996(100)],14.673010239235964,14.278093862583685,0.3949163766522794,0.46311331804946365,0.9642740717748706,0 / 6,0 / 5,0 / 6,0 / 5,13.944670262981257,15.152101834089333,-1.207431571108076,0.007023681674792638,0.009962259055878721,0 / 6,0 / 5,0 / 6,0 / 5,14.827355219800124,15.262823317340043,14.544374436880174,13.75336837114979,15.236069593299703,15.180381578806095,13.83669690695073,14.06682168435171,15.133923417032806,14.947311263968016,12.639404958755014
O35066 1xPhospho [S768(100)],17.069972422511725,17.07860064830126,-0.008628225789536259,0.9674210440154551,0.9964902849768044,0 / 6,0 / 5,0 / 6,0 / 5,17.33956712929438,16.755087000162074,0.5844801291323058,8.961752816361093e-06,5.8279574918977174e-05,0 / 6,0 / 5,0 / 6,0 / 5,17.305027875166672,16.682340861297433,17.28492700855038,17.578736606255365,16.680523737372347,16.69865553436203,17.267509169527173,17.290045942425603,16.848887152215326,16.865027715563247,17.311156173841077
